title,rating,body,author,date,processed_body
Buena relación calidad/precio.,"4,0 de 5 estrellas","Hola, la máquina tiene buena relación calidad/precio. Algun dato que puede interesar: la altura de la bandeja al grifo surtidor es de 9 cm, y el ruido de + o - 30 dB, en la publicidad dice 14 dB, si eres de los que te gusta el café ardiendo con esta máquina no lo obtendrás, para mí sale a buena temperatura pero otras calientan más, por lo demás todo bien, hace un café riquísimo, con su buena espuma y buen sabor. Gracias.",Mario,Revisado en España el 11 de marzo de 2022,"['hola', 'buena', 'relación', 'algun', 'dato', 'puede', 'interesar', 'altura', 'bandeja', 'grifo', 'surtidor', 'cm', 'ruido', 'db', 'publicidad', 'dice', 'db', 'gusta', 'ardiendo', 'obtendrás', 'sale', 'buena', 'temperatura', 'calientan', 'demás', 'riquísimo', 'buena', 'espuma', 'buen', 'sabor', 'gracias']"
Cómoda de usar,"4,0 de 5 estrellas","Me gusta para usar con cápsulas compatibles de otras marcas, pero he encontrado ya algunas que no valen.

Con las propias de Nespresso va bien.",susana,Revisado en España el 27 de marzo de 2023,"['gusta', 'usar', 'cápsulas', 'compatibles', 'marcas', 'encontrado', 'valen', 'propias', 'nespresso', 'va']"
Buena cafetera,"4,0 de 5 estrellas",Me gusta mucho el sabor que sale el café con esta maquina,Cliente Amazon,Revisado en España el 17 de julio de 2023,"['gusta', 'sabor', 'sale', 'maquina']"
Hace buen cafe,"4,0 de 5 estrellas","Lq cafetera bien, es la esperada y funciona bien",Salvador Marti Malonda,Revisado en España el 25 de julio de 2023,"['lq', 'esperada', 'funciona']"
Eficacia,"4,0 de 5 estrellas",Relación calidad-precio,Gajipa,Revisado en España el 1 de septiembre de 2023,['relación']
Normal,"4,0 de 5 estrellas","Es compacta y fácil de usar, pero no aporta nada especial al café. En otras máquinas sale más cremoso.",Cliente Amazon,Revisado en España el 31 de mayo de 2023,"['compacta', 'fácil', 'usar', 'aporta', 'especial', 'máquinas', 'sale', 'cremoso']"
cafetera,"4,0 de 5 estrellas","La cafetera es tal cual la foto ,al natural es mucho mas bonita ,me vino muy bien embalada y perfecta ,lo único es que no hace ni tres meses que la tengo y a veces cuando la pongo en marcha las luces parpadean tres veces seguidas y así sucesivamente y no se para la tengo que desenchufar y volverla a conectar y luego va bien esto me lo ha hecho tres veces ya ,he leído que puede ser que necesite descalcificar ,pero en tampoco tiempo y usándola tampoco ,si alguien lo sabe ,por lo demás el café buenísimo ,hace un pelín de ruido pero es normal ,gracias",Cliente Amazon,Revisado en España el 8 de diciembre de 2020,"['tal', 'foto', 'natural', 'ma', 'bonita', 'vino', 'embalada', 'perfecta', 'único', 'tres', 'veces', 'pongo', 'marcha', 'luce', 'parpadean', 'tres', 'veces', 'seguidas', 'así', 'sucesivamente', 'desenchufar', 'volverla', 'conectar', 'luego', 'va', 'hecho', 'tres', 'veces', 'leído', 'puede', 'ser', 'necesite', 'descalcificar', 'tampoco', 'tiempo', 'usándola', 'tampoco', 'alguien', 'sabe', 'demás', 'buenísimo', 'pelín', 'ruido', 'normal', 'gracias']"
Que hace un café muy rico.,"4,0 de 5 estrellas","HAY UN PROBLEMA: En el cartón de la caja de embalaje ponía que junto con la cafetera, enviaban 14 cápsulas de café de regalo y esta cafetera no traía ninguna.",Andromeda.,Revisado en España el 25 de enero de 2023,"['problema', 'cartón', 'caja', 'embalaje', 'ponía', 'junto', 'enviaban', 'cápsulas', 'regalo', 'traía', 'ninguna']"
Buena máquina aunque ruidosa,"4,0 de 5 estrellas","Me gusta el café que hace, rápido y muy caliente. Lo que no me gusta es que es más ruidosa que otras que he tenido al salir el café. Por lo demás estoy satisfecha con ella",MaJoMa,Revisado en España el 10 de diciembre de 2022,"['gusta', 'rápido', 'caliente', 'gusta', 'ruidosa', 'salir', 'demás', 'satisfecha']"
Seriedad,"4,0 de 5 estrellas",Perfecta.,julio lópez sevilla,Revisado en España el 13 de junio de 2023,['perfecta']
Merece la pena,"4,0 de 5 estrellas","Buena compra. Venía del modelo superior que se estropeó tras seis años de uso. Funciona perfectamente y funciona igual que el modelo más caro. Sólo le doy cuatro estrellas pues el producto que he recibido no traía ni un solo precinto ni plásticos pegados, lo cual quiere decir que me han dado el producto que otro ha abierto. No me parece de recibo de una marca co está. Deben venderlas como reacondicionado o casi nuevas... Una mala práctica que a veces encontramos en Amazon.",Daniel,Revisado en España el 29 de agosto de 2021,"['buena', 'compra', 'venía', 'modelo', 'superior', 'estropeó', 'tras', 'seis', 'años', 'uso', 'funciona', 'perfectamente', 'funciona', 'igual', 'modelo', 'caro', 'sólo', 'doy', 'cuatro', 'estrellas', 'pues', 'producto', 'recibido', 'traía', 'solo', 'precinto', 'plásticos', 'pegados', 'quiere', 'decir', 'dado', 'producto', 'abierto', 'parece', 'recibo', 'marca', 'co', 'deben', 'venderlas', 'reacondicionado', 'casi', 'nuevas', 'mala', 'práctica', 'veces', 'encontramos']"
Buen precio,"4,0 de 5 estrellas",Todo depende de las cápsulas que utilices. Pero en general está bien.,Pablo Rodriguez Trigo,Revisado en España el 12 de marzo de 2023,"['depende', 'cápsulas', 'utilices', 'general']"
Cafetera nexpreso.,"4,0 de 5 estrellas",Hola de momento va bien es sencilla pero para el uso que le doy suficiente. Gracias un saludo.,Antonio,Revisado en España el 24 de febrero de 2023,"['hola', 'momento', 'va', 'sencilla', 'uso', 'doy', 'suficiente', 'gracias', 'saludo']"
Buena máquina,"4,0 de 5 estrellas","Lo que no entiendo es que una máquina nespresso que es una de las mejores para mi opinión, haga el ruido ensordecedor que hace, no daba crédito cuando la usé.
Por lo demás, ninguna pega.",nch,Revisado en España el 27 de agosto de 2022,"['entiendo', 'nespresso', 'mejores', 'opinión', 'haga', 'ruido', 'ensordecedor', 'daba', 'crédito', 'usé', 'demás', 'ninguna', 'pega']"
Hace más ruido que otro tipo de cafetera,"4,0 de 5 estrellas",Cambié la cafetera porque se quedaba las cápsulas atrapadas pero con la segunda vuelve a suceder aunque de vez en cuando y hace más ruido que otro tipo de cafetera Nespresso pero por el precio que tiene está muy bien.,Verónica G.,Revisado en España el 24 de agosto de 2022,"['cambié', 'quedaba', 'cápsulas', 'atrapadas', 'segunda', 'vuelve', 'suceder', 'aunque', 'vez', 'ruido', 'tipo', 'nespresso', 'precio']"
Buen producto lo recomiendo,"4,0 de 5 estrellas","No le doy 5 estrellas porque hace demasiado ruido, aunque hace el café rapidísimo y al final no es para tanto",SGM,Revisado en España el 24 de noviembre de 2022,"['doy', 'estrellas', 'demasiado', 'ruido', 'aunque', 'rapidísimo', 'final']"
Hace buen café,"4,0 de 5 estrellas","Es una cafetera bastante silenciosa que hace buen café, para las cápsulas tipo nespresso
No tiene ningún accesorio extra como aviso de falta de agua o similar
Se limpia fácilmente y parece robusta, el tiempo lo dirá
La capacidad del depósito resulta un poco justa
Volvería a comprar",Ignacio,Revisado en España el 20 de marzo de 2022,"['bastante', 'silenciosa', 'buen', 'cápsulas', 'tipo', 'nespresso', 'ningún', 'accesorio', 'extra', 'aviso', 'falta', 'similar', 'limpia', 'fácilmente', 'parece', 'robusta', 'tiempo', 'dirá', 'capacidad', 'depósito', 'resulta', 'justa', 'volvería', 'comprar']"
Muy fácil,"5,0 de 5 estrellas",El café sale muy bueno y fácil de usar,Cliente Amazon,Revisado en España el 8 de mayo de 2024,"['sale', 'bueno', 'fácil', 'usar']"
Buen café!,"5,0 de 5 estrellas",Te obsequian cápsulas de regalo.,Cliente Amazon,Revisado en España el 13 de mayo de 2024,"['obsequian', 'cápsulas', 'regalo']"
el café de la mañana,"5,0 de 5 estrellas",perfecta cafetera de cápsulas para tener un buen cafe,Paula Martínez tortes,Revisado en España el 22 de abril de 2024,"['perfecta', 'cápsulas', 'tener', 'buen']"
Buen café,"5,0 de 5 estrellas","Es practica, ocupa poco espacio y hace un buen café.",Clovis,Revisado en España el 19 de abril de 2024,"['practica', 'ocupa', 'espacio', 'buen']"
La cafetera por excelencia,"5,0 de 5 estrellas","Qué decir de la Nespresso... Para mí, la mejor cafetera; no por la cafetera en sí, sino por el café que prepara y la grandísima variedad de cápsulas que puedes encontrar en cualquier supermercado, sea el que sea.

Lo que no resulta cómodo es la manera de introducir la cápsula, puesto que tienes que orientar la punta de la cápsula hacia abajo (hacia el conducto por donde se desliza) o se queda enganchada. Si se queda enganchada, puede quedarse bloqueada y hay que hacer fuerza para poder sacarla.

Respecto a si ensucia o no, sí es cierto que desprende más agua que la Dolce Gusto o la Tassimo, pero a mí el sabor del café me merece la pena.

Resumiendo: para mí, la mejor cafetera del mercado, aunque deberían de mejorar el sistema de introducción de la cápsula. Además, puedes encontrar muchísima variedad de cápsulas, incluso de marca blanca, en cualquier supermercado o tienda de barrio.

Consejo: si estás pensando en comprar una Nespresso, ten en cuenta que el modelo Vertuo usa otro tipo de cápsulas mucho más difíciles de conseguir y no compatibles con la Nespresso clásica.",Cliente__Vip,Revisado en España el 2 de enero de 2023,"['decir', 'nespresso', 'mejor', 'sino', 'prepara', 'grandísima', 'variedad', 'cápsulas', 'puedes', 'encontrar', 'cualquier', 'supermercado', 'resulta', 'cómodo', 'manera', 'introducir', 'cápsula', 'puesto', 'orientar', 'punta', 'cápsula', 'hacia', 'abajo', 'hacia', 'conducto', 'desliza', 'queda', 'enganchada', 'queda', 'enganchada', 'puede', 'quedarse', 'bloqueada', 'hacer', 'fuerza', 'poder', 'sacarla', 'respecto', 'ensucia', 'cierto', 'desprende', 'dolce', 'gusto', 'tassimo', 'sabor', 'merece', 'pena', 'resumiendo', 'mejor', 'mercado', 'aunque', 'deberían', 'mejorar', 'sistema', 'introducción', 'cápsula', 'además', 'puedes', 'encontrar', 'muchísima', 'variedad', 'cápsulas', 'incluso', 'marca', 'blanca', 'cualquier', 'supermercado', 'tienda', 'barrio', 'consejo', 'pensando', 'comprar', 'nespresso', 'ten', 'cuenta', 'modelo', 'vertuo', 'usa', 'tipo', 'cápsulas', 'difíciles', 'conseguir', 'compatibles', 'nespresso', 'clásica']"
Buena,"5,0 de 5 estrellas",Hace su papel al introducir la cápsula va un poco dura.es el único pequeño problema que veo. Por lo demás funciona perfectamente,Yolanda Castillo Martín,Revisado en España el 15 de abril de 2024,"['papel', 'introducir', 'cápsula', 'va', 'único', 'pequeño', 'problema', 'veo', 'demás', 'funciona', 'perfectamente']"
Relación calidad precio óptima,"5,0 de 5 estrellas","La compramos para tenerla en una oficina donde somos muchas y nos ha salido muy bien. El funcionamiento es más que correcto, sencillo y limpio. Se puede regular la cantidad de agua para cafés más o menos largos. Con las diferentes promociones nos costó 3€ a cada una y además nos llevamos casi 100 cápsulas. Con que nos dure un año, habrá sido una buena compra.",Rosa,Revisado en España el 7 de febrero de 2024,"['compramos', 'tenerla', 'oficina', 'muchas', 'salido', 'funcionamiento', 'correcto', 'sencillo', 'limpio', 'puede', 'regular', 'cantidad', 'cafés', 'menos', 'largo', 'diferentes', 'promociones', 'costó', 'cada', 'además', 'llevamos', 'casi', 'cápsulas', 'dure', 'año', 'sido', 'buena', 'compra']"
Nunca me defrauda esta máquina,"5,0 de 5 estrellas",Es más rápido a la hora de calentarse que las antiguas. Me gusta la espuma que saca el café. Perfecto de caliente para tomar. Muy contenta con la compra.,Cliente Amazon,Revisado en España el 17 de marzo de 2024,"['rápido', 'hora', 'calentarse', 'antigua', 'gusta', 'espuma', 'saca', 'perfecto', 'caliente', 'tomar', 'contenta', 'compra']"
Casi perfecta,"5,0 de 5 estrellas","Hace un café genial. Eso para una cafetera es muy importante. Jeje.
La única pega es que hace un poco más de ruido del deseable para hacer el café.",ivan,Revisado en España el 29 de marzo de 2024,"['genial', 'importante', 'jeje', 'única', 'pega', 'ruido', 'deseable', 'hacer']"
Cafetera de pijos,"5,0 de 5 estrellas","Pues mira, os cuento... La pillé con una oferta y mi pareja es una pobre con complejo de pija y por eso quería esta cafetera. Solo tiene dos botones así que ya imagináis si es fácil o no porque ya sabemos que los pijos andan escasos de neuronas y tampoco compran por Amazon. También he de decir que yo odio el café, me quedo con mis zumitos pero mi padre, la persona más criticona y toca pelotas que es diciendo que lo suyo es mejor aunque sea mentira dice que este café le gusta mucho y eso ya es decir. La única pega que pongo es que no haya chocolates y cosas así pero también soy imbécil pidiendo eso ya que se llama CAFEtera.
En resúmen, mola, llega pronto, viene con cafés y se para sola cuando toca.
Pone que puntue el sabor pero me niego a chupar la cafetera",Damian,Revisado en España el 5 de noviembre de 2022,"['pues', 'mira', 'cuento', 'pillé', 'oferta', 'pareja', 'pobre', 'complejo', 'pija', 'quería', 'solo', 'botones', 'así', 'imagináis', 'fácil', 'sabemos', 'pijos', 'andan', 'escasos', 'neuronas', 'tampoco', 'compran', 'decir', 'odio', 'quedo', 'zumitos', 'padre', 'persona', 'criticona', 'toca', 'pelota', 'diciendo', 'mejor', 'aunque', 'mentira', 'dice', 'gusta', 'decir', 'única', 'pega', 'pongo', 'chocolate', 'cosas', 'así', 'imbécil', 'pidiendo', 'llama', 'resúmen', 'mola', 'llega', 'pronto', 'viene', 'cafés', 'sola', 'toca', 'pone', 'puntue', 'sabor', 'niego', 'chupar']"
LA VERDAD DE NESSPRESO,"5,0 de 5 estrellas","Es la tercera máquina que tengo de la marca Nesspreso. Ayer se me rompió una y la he vuelto a pedir la misma, decir que el fallo de esta máquina es que no indica cuando debes limpiarla que si vives en una zona alcalina como la costa es cada 500 cápsulas de café sino cada 1.000 debes limpiarla con pastillas o líquido descalificador. Yo no lo hice porque esperaba que los botones me lo confirmasen como en el caso de Tassimo.

Otro problema que tiene es que Nesspreso suele tener “accidentes” por agua, el agua se sale por el conducto por donde sale café. Pero ojo no está rota (yo la tiré) sino que un técnico o si eres muy manitas deberá quitar esa tapa por donde sale el café y limpiar todo el grano de café y de cal acumulada y los orificios con palillos, etc. Para que el agua fluya y no se estanque.

Ahora el café está riquísimo, el mejor de cápsulas, además no ocupa mucho y de precio está bien, no me llego envasada como tal pero si protegida con la caja y toda la documentación.

Yo si la recomiendo, pero hay que leerse información en su página web y en foros y vídeos.

PD: Cápsulas son demasiado caras.",Yeray,Revisado en España el 12 de agosto de 2022,"['tercera', 'marca', 'nesspreso', 'ayer', 'rompió', 'vuelto', 'pedir', 'misma', 'decir', 'fallo', 'indica', 'debes', 'limpiarla', 'vives', 'zona', 'alcalina', 'costa', 'cada', 'cápsulas', 'sino', 'cada', 'debes', 'limpiarla', 'pastillas', 'líquido', 'descalificador', 'hice', 'esperaba', 'botones', 'confirmasen', 'caso', 'tassimo', 'problema', 'nesspreso', 'suele', 'tener', 'accidentes', 'sale', 'conducto', 'sale', 'ojo', 'rota', 'tiré', 'sino', 'técnico', 'manitas', 'deberá', 'quitar', 'tapa', 'sale', 'limpiar', 'grano', 'cal', 'acumulada', 'orificios', 'palillos', 'etc', 'fluya', 'estanque', 'ahora', 'riquísimo', 'mejor', 'cápsulas', 'además', 'ocupa', 'precio', 'llego', 'envasada', 'tal', 'protegida', 'caja', 'toda', 'documentación', 'recomiendo', 'leerse', 'información', 'página', 'web', 'foros', 'vídeos', 'pd', 'cápsulas', 'demasiado', 'caras']"
Muy contenta,"5,0 de 5 estrellas","La compré para hacer un regalo, quedé muy bien",Zulema Córdova,Revisado en España el 1 de abril de 2024,"['compré', 'hacer', 'regalo', 'quedé']"
Que es de longuin,"5,0 de 5 estrellas","Es
fácil de usar y hace buen café nada me disgusta.",Carmen Hernandez,Revisado en España el 7 de abril de 2024,"['fácil', 'usar', 'buen', 'disgusta']"
Calidad,"5,0 de 5 estrellas",Excelente calidad para tomar un buen café de cápsula es la mejor opción,Asdrubal Jurado,Revisado en España el 3 de abril de 2024,"['excelente', 'calidad', 'tomar', 'buen', 'cápsula', 'mejor', 'opción']"
Buena cafetera,"5,0 de 5 estrellas",Es una cafetera que por su precio si tomas dos cafés al día es una opción muy interesante. Como consejo utiliza las cápsulas siempre de aluminio para alargar la vida de las agujas internas y hazle un ciclo de descalcificaciones cuando le toque y tendrás cafetera para años.,Raul casanova garcia,Revisado en España el 19 de enero de 2024,"['precio', 'tomas', 'cafés', 'día', 'opción', 'interesante', 'consejo', 'utiliza', 'cápsulas', 'siempre', 'aluminio', 'alargar', 'vida', 'agujas', 'internas', 'hazle', 'ciclo', 'descalcificaciones', 'toque', 'años']"
